proyecto_id,titulo,publicacion_fecha,tipo,autor
HCDN251340,"EXPRESAR REPUDIO POR LAS MANIFESTACIONES ANTISEMITAS DEL SEÑOR ALBERTO SAMID, RELACIONADAS CON LA COMPRA DE CARNE POR PARTE DE ISRAEL Y CUESTIONES CONEXAS.",2021-06-16T00:00:00,DECLARACION,"ENRIQUEZ, JORGE RICARDO"
HCDN251480,"DECLARAR DE INTERES DE LA H. CAMARA A LA ASOCIACION DE BOMBEROS VOLUNTARIOS ""AGUILAS DE ACERO"". FUNDADA EN EL MES DE SEPTIEMBRE DEL AÑO 2012, COMO RESPUESTA A LAS DEMANDAS DE LA COMUNIDAD RIOJANA.",2021-06-22T00:00:00,DECLARACION,"SAHAD, JULIO ENRIQUE"
HCDN251560,"DECLARAR DE INTERES DE LA H. CAMARA EL ""IX CONGRESO NACIONAL DE TRIGO"" A REALIZARSE DE FORMA VIRTUAL CON EL ""VII SIMPOSIO DE CEREALES DE SIEMBRA OTOÑO - INVERNAL"" Y LA ""III REUNION DEL MERCOSUR"", EL 29 Y 30 DE SEPTIEMBRE DE 2021 EN TRES ARROYOS, PROVINCIA DE BUENOS AIRES.",2021-06-23T00:00:00,RESOLUCION,"SAPAG, ALMA LILIANA"
HCDN251736,"COMUNICACION DEL DICTADO DEL DECRETO DE FACULTADES DELEGADAS 410 DEL 25 DE JUNIO DEL 2021, POR EL CUAL FIJA LA ALICUOTA DEL DERECHO DE EXPORTACION (D.E.) PARA DETERMINADAS MERCADERIAS COMPRENDIDAS EN LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR (N.C.M.) -.",2021-06-29T00:00:00,MENSAJE,"CAFIERO, SANTIAGO ANDRES"
HCDN251905,"EXPRESAR RECHAZO POR LA DECISION DE SUSPENDER LA EXPORTACION DE DIVERSOS CORTES DE CARNE HASTA EL 31 DE DICIEMBRE DE 2021 INCLUSIVE, Y OTRAS CUESTIONES CONEXAS.",2021-07-07T00:00:00,DECLARACION,"JETTER, INGRID"
HCDN252274,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES VINCULADAS AL CIERRE DE EXPORTACIONES DE CARNE.,2021-07-20T00:00:00,RESOLUCION,"FREGONESE, ALICIA"
HCDN252299,"EXPRESAR PREOCUPACION POR LA SITUACION DE LAS INSTITUCIONES, PROFESIONALES Y TRANSPORTISTAS QUE BRINDAN ATENCION Y SERVICIOS A PERSONAS CON DISCAPACIDAD A RAIZ DEL DESFASAJE ARANCELARIO EN EL SISTEMA DE PRESTACIONES.",2021-07-21T00:00:00,DECLARACION,"BALDASSI, HECTOR W."
HCDN252700,"SOLICITAR AL PODER EJECUTIVO DISPONGA LOS MEDIOS NECESARIOS PARA LA ACTUALIZACION, SEGUN LA INFLACION VIGENTE, DE LOS ARANCELES DEL NOMENCLADOR DE PRESTACIONES BASICAS PARA PERSONAS CON DISCAPACIDAD.",2021-08-11T00:00:00,DECLARACION,"SCAGLIA, GISELA"
HCDN252848,EXENCION DEL IMPUESTO AL VALOR AGREGADO A LOS CORTES POPULARES DE CARNE VACUNA.,2021-08-23T00:00:00,LEY,"OLIVETO LAGO, PAULA"
HCDN252856,"DECLARAR DE INTERES DE LA H. CAMARA LA CAMPAÑA "" TRAZABILIDAD DE LA PESCA "" Y EL SEMINARIO "" TRAZABILIDAD DE LA PESCA "" QUE SE LLEVARA A CABO EL 9 DE SEPTIEMBRE DE 2021.",2021-08-23T00:00:00,RESOLUCION,"MENNA, GUSTAVO"
HCDN253056,"DECLARAR DE INTERES DE LA H. CAMARA EL IX CONGRESO NACIONAL DE EXTENSION Y VIII JORNADA DE EXTENSION DEL MERCOSUR, ORGANIZADO POR LA RED NACIONAL DE EXTENSION UNIVERSITARIA (REXUNI) A REALIZARSE, EN FORMA VIRTUAL, DEL 14 AL 17 DE SETIEMBRE DE 2021.",2021-08-30T00:00:00,DECLARACION,"MORALES GORLERI, VICTORIA"
HCDN253059,"EXPRESAR BENEPLACITO POR LA ""MEDALLA UE"" QUE OTORGO LA DELEGACION DE LA UNION EUROPEA EN ARGENTINA, AL TRABAJO SOSTENIDO DE LA RED ARGENTINA DE MUNICIPIOS FRENTE AL CAMBIO CLIMATICO.",2021-08-30T00:00:00,DECLARACION,"JETTER, INGRID"
HCDN253089,"EXPRESAR PREOCUPACION POR LA EXTENSION HASTA EL 31 DE OCTUBRE DE 2021, EL CEPO PARA LA EXPORTACION DE CARNES.",2021-09-01T00:00:00,RESOLUCION,"SCAGLIA, GISELA"
HCDN253102,"EXPRESAR APOYO A LA INICIATIVA DE LA DIPUTADA NACIONAL MARIA LUCILA LEHMANN EN RELACION A LA PRESENTACION QUE EFECTUO EN EL TRIBUNAL DE DEFENSA DE LA COMPETENCIA A FIN DE QUE ESTE ORGANISMO EVALUE Y SOLICITE UNA CAUTELAR PARA PONER UN FRENO AL CEPO A LA EXPORTACION DE CARNE, Y OTRAS CUESTIONES CONEXAS.",2021-09-01T00:00:00,DECLARACION,"CORNEJO, VIRGINIA"
HCDN253167,EXPRESAR RECHAZO POR LAS POLITICAS EN MATERIA DE CONTROL Y RESTRICCIONES A LA EXPORTACION DE CARNE.,2021-09-06T00:00:00,DECLARACION,"LEHMANN, MARIA LUCILA"
HCDN253569,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON EL MERCADO DEL BIODIESEL ARGENTINO EN LOS ESTADOS UNIDOS DE AMERICA.,2021-09-30T00:00:00,RESOLUCION,"TORELLO, PABLO"
HCDN254296,COMUNICACION DEL DICTADO DEL DECRETO DE FACULTADES DELEGADAS 754 MEDIANTE EL CUAL SE FIJA LA ALICUOTA DEL DERECHO DE EXPORTACION PARA LAS MERCADERIAS COMPRENDIDAS EN LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR.,2021-11-11T00:00:00,MENSAJE,"MANZUR, JUAN LUIS"
HCDN254392,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA PARTICIPACION EN LA ""DUODECIMA CONFERENCIA MINISTERIAL - CM12 -"" DE LA ""ORGANIZACION MUNDIAL DE COMERCIO - OMC -"", A REALIZARSE DEL 30 DE NOVIEMBRE AL 3 DE DICIEMBRE DE 2021 EN GINEBRA, CONFEDERACION HELVETICA.",2021-11-23T00:00:00,RESOLUCION,"ASSEFF, ALBERTO"
HCDN254666,"APROBACION DEL ACUERDO SOBRE RECONOCIMIENTO DE TITULOS DE GRADO DE EDUCACION SUPERIOR EN EL MERCOSUR, CELEBRADO EN LA CIUDAD DE MONTEVIDEO - REPUBLICA ORIENTAL DEL URUGUAY - EL 17 DE DICIEMBRE DE 2018.",2021-12-02T00:00:00,MENSAJE Y PROYECTO DE LEY,"FERNANDEZ, ALBERTO"
HCDN254889,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA QUE LA CIRUELA SECA, TIERNIZADA O DE INDUSTRIA INGRESE SIN ARANCELES A LOS PAISES DESTINO DE LAS EXPORTACIONES ARGENTINAS.",2021-12-09T00:00:00,RESOLUCION,"ZAMARBIDE, FEDERICO RAUL"
HCDN254965,"APROBACION DEL ACUERDO DE COMERCIO ELECTRONICO DEL MERCOSUR, CELEBRADO EN LA CIUDAD DE MONTEVIDEO, REPUBLICA ORIENTAL DEL URUGUAY, EL 29 DE ABRIL DE 2021.",2021-12-16T00:00:00,MENSAJE Y PROYECTO DE LEY,"FERNANDEZ, ALBERTO"
HCDN254963,"COMUNICACION DEL DICTADO DEL DECRETO DE FACULTADES DELEGADAS N° 851 DEL 14 DE DICIEMBRE DE 2021 SOBRE FIJAR A PARTIR DEL 1° DE ENERO DE 2022, LAS ALICUOTAS DEL DERECHO DE EXPORTACION EN LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR.",2021-12-17T00:00:00,MENSAJE,"MANZUR, JUAN LUIS"
HCDN255053,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LAS ACCIONES DEL SERVICIO NACIONAL DE MANEJO DEL FUEGO DE ACUERDO PARA PREVENIR LA PROPAGACION Y DESARROLLO DE LOS INCENDIOS EN LOS BOSQUES NATIVOS DE LA ZONA DE LAGO MARTIN Y LAGO STEFFEN, PROVINCIA DE RIO NEGRO.",2021-12-30T00:00:00,RESOLUCION,"CAMAÑO, GRACIELA"
HCDN255055,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LA SUSPENSION DE LAS EXPORTACIONES DE CARNE BOVINA PARA EL AÑO 2022.,2021-12-30T00:00:00,RESOLUCION,"TORELLO, PABLO"
HCDN255082,"COMUNICACION DEL DICTADO DEL DECRETO DE FACULTADES DELEGADAS 908 MEDIANTE EL CUAL SE PRORROGA, HASTA EL 31 DE DICIEMBRE DE 2023, INCLUSIVE, Y A PARTIR DE LA FECHA DE SU VENCIMIENTO, LA ALICUOTA DEL DERECHO DE EXPORTACION DEL 8 % PARA LAS MERCADERIAS COMPRENDIDAS EN LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR.",2022-01-03T00:00:00,MENSAJE,"MANZUR, JUAN LUIS"
HCDN255147,"DECLARAR DE INTERES DE LA H. CAMARA LA 31 FIESTA NACIONAL DEL CHAMAME Y 17 FIESTA DEL CHAMAME DEL MERCOSUR A CELEBRARSE EN LA CIUDAD DE CORRIENTES, DEL 14 AL 23 DE ENERO DE 2022.-",2022-01-17T00:00:00,RESOLUCION,"BRAMBILLA, SOFIA"
HCDN255172,SUSPENDASE POR 365 DIAS LA APLICACION DE LOS DERECHOS DE EXPORTACION A LAS POSICIONES ARANCELARIAS DE LOS PRODUCTOS DE TABACO.,2022-01-24T00:00:00,LEY,"BARBARO, HECTOR ""CACHO"""
HCDN255416,"SOLICITAR AL PODER EJECUTIVO DISPONGA EL SUMINISTRO DE UNA CUARTA DOSIS DE VACUNA CONTRA EL COVID - 19, A AQUELLOS ARGENTINOS QUE HAN RECIBIDO DOS DOSIS DE SPUTNIK V Y SE ENCUENTRAN IMPEDIDOS DE VIAJAR A LA UNION EUROPEA Y LOS ESTADOS UNIDOS DE AMERICA.",2022-02-14T00:00:00,RESOLUCION,"CHUMPITAZ, GABRIEL FELIPE"
HCDN255610,"PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LAS ACCIONES DEL SERVICIO NACIONAL DE MANEJO DEL FUEGO DE ACUERDO PARA PREVENIR LA PROPAGACION Y DESARROLLO DE LOS INCENDIOS EN LOS BOSQUES NATIVOS DE LA ZONA DE LAGO MARTIN Y LAGO STEFFEN, PROVINCIA DE RIO NEGRO Y EN LOS ESTEROS DEL IBERA, PROVINCIA DE CORRIENTES.",2022-03-02T00:00:00,RESOLUCION,"CAMAÑO, GRACIELA"
HCDN255994,IMPORTACION CASUAL DE MAQUINARIA E IMPLEMENTOS AGRICOLAS USADOS PROCEDENTES DE PAISES DEL MERCOSUR. REGIMEN.,2022-03-04T00:00:00,LEY,"BARBARO, HECTOR ""CACHO"""
HCDN256171,"CREACION DENTRO DE LA COMISION PERMANENTE DE MERCOSUR DE LA H. CAMARA DE DIPUTADOS DE LA NACION, EL OBSERVATORIO DE LOS ODS - OBJETIVOS DE DESARROLLO SOSTENIBLE - EN EL AVANCE DEL PROCESO DE INTEGRACION REGIONAL DEL MERCADO COMUN DEL SUR - MERCOSUR.",2022-03-08T00:00:00,RESOLUCION,"GINOCCHIO, SILVANA MICAELA"
HCDN256173,"EXPRESAR BENEPLACITO POR LA FIRMA DEL ACUERDO SOBRE COMERCIO ELECTRONICO DEL MERCOSUR, CELEBRADO EL 29 DE ABRIL EN LA CIUDAD DE MONTEVIDEO, POR LOS REPRESENTANTES PERMANENTES DE ARGENTINA, BRASIL, PARAGUAY Y URUGUAY.",2022-03-08T00:00:00,RESOLUCION,"GINOCCHIO, SILVANA MICAELA"
HCDN256175,EXPRESAR BENEPLACITO POR EL ACCESO AL MERCADO PERUANO DE CITRICOS Y NUEZ DE NOGAL DE PRODUCCION NACIONAL.,2022-03-08T00:00:00,RESOLUCION,"GINOCCHIO, SILVANA MICAELA"
HCDN256207,EXENCION DEL IMPUESTO AL VALOR AGREGADO A LOS CORTES POPULARES DE CARNE VACUNA.,2022-03-09T00:00:00,LEY,"OLIVETO LAGO, PAULA"
HCDN256554,"SOLIDARIDAD SOCIAL Y REACTIVACION PRODUCTIVA EN EL MARCO DE LA EMERGENCIA PUBLICA - LEY 27541 -. INCORPORACION DEL ARTICULO 74 BIS, SOBRE EXIMICION DE DERECHOS DE IMPORTACION Y DE TODO IMPUESTO, GRAVAMEN, CONTRIBUCION, TASA O ARANCEL A INSUMOS DESTINADOS A LA ATENCION DE LA PANDEMIA DE CORONAVIRUS COVID - 19.",2022-03-16T00:00:00,LEY,"BALDASSI, HECTOR W."
HCDN256789,SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA LA ACTUALIZACION DEL PRECIO MINIMO DE ADQUISICION DEL BIODIESEL PARA SU MEZCLA OBLIGATORIA CON GASOIL Y DEL BIOETANOL PARA SU MEZCLA OBLIGATORIA CON NAFTA.,2022-03-23T00:00:00,RESOLUCION,"POGGI, CLAUDIO JAVIER"
HCDN256838,TRANSPARENCIA EN LAS CONTRATACIONES DEL ESTADO Y CREACION DE UNA CUENTA BANCARIA UNICA DE TRAZABILIDAD DE LA CONTRATACION.,2022-03-23T00:00:00,LEY,"OCAÑA, GRACIELA"
HCDN256896,"EXPRESAR BENEPLACITO POR LA CONMEMORACION DEL TRIGESIMO PRIMER ANIVERSARIO DE LA PROMULGACION DE LA LEY 23981, QUE DIO ORIGEN AL ""MERCOSUR"".",2022-03-25T00:00:00,DECLARACION,"MARZIOTTA, GISELA"
HCDN257383,"SOLICITAR AL PODER EJECUTIVO DISPONGA ELEVAR EL PORCENTAJE OBLIGATORIO DE BIODIESEL A 13%, MEDIDO SOBRE LA CANTIDAD TOTAL DEL PRODUCTO FINAL.",2022-04-05T00:00:00,RESOLUCION,"GARCIA, XIMENA"
HCDN257470,"BIOCOMBUSTIBLES - LEY 27640 -. MODIFICACION, SOBRE ABASTECIMIENTO.",2022-04-06T00:00:00,LEY,"GARCIA, XIMENA"
HCDN257474,SOLICITAR AL PODER EJECUTIVO DISPONGA EL AUMENTO DEL CUPO DE BIODIESEL EN EL GASOIL.,2022-04-06T00:00:00,RESOLUCION,"BROUWER DE KONING, GABRIELA"
HCDN257516,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA SUSTITUIR LA IMPORTACION DE COMBUSTIBLES FOSILES POR BIOCOMBUSTIBLES, Y OTRAS CUESTIONES CONEXAS.",2022-04-07T00:00:00,RESOLUCION,"MIRABELLA, ROBERTO"
HCDN257671,PROMOCION Y PROTECCION DE LAS CARNES ALTERNATIVAS CORRESPONDIENTES A LAS DIFERENTES ECONOMIAS REGIONALES. REGIMEN.,2022-04-12T00:00:00,LEY,"SELVA, CARLOS AMERICO"
HCDN257840,REGIMEN ARANCELARIO PARA LA EXPORTACION DE CUERO CRUDO BOVINO - VACUNO DE LA REPUBLICA ARGENTINA. CREACION.,2022-04-19T00:00:00,LEY,"SELVA, CARLOS AMERICO"
HCDN257849,SISTEMA DE TRAZABILIDAD DE LA PESCA. CREACION.,2022-04-19T00:00:00,LEY,"SELVA, CARLOS AMERICO"
HCDN257876,"SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA PERMITIR EL TRANSITO DE CARNE BOVINA CON HUESO PLANO DESDE LA ""ZONA LIBRE DE AFTOSA CON VACUNACION"", AL NORTE DEL RIO COLORADO, HACIA LA ""ZONA LIBRE SIN VACUNACION"", AL SUR DE DICHO CURSO FLUVIAL.",2022-04-20T00:00:00,RESOLUCION,"MARIN, VARINIA LIS"
HCDN258453,"NACIONAL DE TRANSITO - LEY 24449 -. MODIFICACION DEL ARTICULO 13, REDUCCION DE LA VIGENCIA DEL CARNET DE CONDUCIR PARA PERSONAS MAYORES A 65 AÑOS.",2022-05-04T00:00:00,LEY,"STEFANI, HECTOR ANTONIO"
HCDN258681,"APROBACION DEL ACUERDO SOBRE FACILITACION DEL COMERCIO DEL MERCOSUR, SUSCRIPTO EN LA CIUDAD DE BENTO GONÇALVES - REPUBLICA FEDERATIVA DEL BRASIL - EL DIA 5 DE DICIEMBRE DE 2019.",2022-05-05T00:00:00,MENSAJE Y PROYECTO DE LEY,"FERNANDEZ, ALBERTO"
HCDN258757,"FIJESE EN LA ALICUOTA DEL CERO POR CIENTO (0%), EL DERECHO DE EXPORTACION DE TRIGO Y SUS DERIVADOS CORRESPONDIENTES A LAS POSICIONES DE LA NOMENCLATURA COMUN DEL MERCOSUR (NCM).",2022-05-19T00:00:00,LEY,"TORELLO, PABLO"
HCDN258758,"CONDONASE LA DEUDA CON LA ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS A LA COOPERATIVA DE TRABAJO INCOB - INDUSTRIA DE LA CARNE OBRERA - LTDA, UBICADA EN BAHIA BLANCA, PROVINCIA DE BUENOS AIRES, EN EL LAPSO COMPRENDIDO ENTRE LOS AÑOS 2007 A OCTUBRE 2015.",2022-05-19T00:00:00,LEY,"LOPEZ, JUAN MANUEL"
HCDN258836,SOLICITAR AL PODER EJECUTIVO DISPONGA RECONSIDERAR EL AUMENTO DEL VALOR DE LOS ARANCELES VIGENTES DEL SISTEMA DE PRESTACIONES PARA LA ATENCION INTEGRAL A FAVOR DE LAS PERSONAS CON DISCAPACIDAD.,2022-05-24T00:00:00,RESOLUCION,"LOPEZ MURPHY, RICARDO HIPOLITO"
HCDN259271,"MARCO REGULATORIO DEL BIOCOMBUSTIBLE - LEY 27640 -. MODIFICACIONES, SOBRE IMPULSO DE SU INDUSTRIA.",2022-06-03T00:00:00,LEY,"ESTEVEZ, ENRIQUE"
HCDN259335,"SOLICITAR AL PODER EJECUTIVO DISPONGA AUMENTAR EL PORCENTAJE DE BIOCOMBUSTIBLES EN LA MEZCLA CON COMBUSTIBLES FOSILES PARA EL ABASTECIMIENTO DEL INCREMENTO DE LA DEMANDA DE DIESEL, PREVISTO EN EL ARTICULO 8° DE LA LEY 27640.",2022-06-06T00:00:00,RESOLUCION,"CASARETTO, MARCELO PABLO"
HCDN259263,"APROBACION DEL PROTOCOLO DE CONTRATACIONES PUBLICAS DEL MERCOSUR, SUSCRIPTO EN LA CIUDAD DE BRASILIA, REPUBLICA FEDERATIVA DEL BRASIL, EL 21 DE DICIEMBRE DE 2017.",2022-06-07T00:00:00,MENSAJE Y PROYECTO DE LEY,"FERNANDEZ, ALBERTO"
HCDN259516,"BIOCOMBUSTIBLES - LEY 27640 -. MODIFICACIONES, SOBRE PORCENTAJE EN LA MEZCLA DE BIODIESEL Y ABASTECIMIENTO.",2022-06-13T00:00:00,LEY,"GUTIERREZ, CARLOS MARIO"
HCDN259586,"BIOCOMBUSTIBLES - LEY 27640 -. MODIFICACIONES, SOBRE MEZCLA Y ABASTECIMIENTO DE BIOCOMBUSTIBLES.",2022-06-15T00:00:00,LEY,"DE LOREDO, RODRIGO"
HCDN259718,"COMUNICACION DEL DICTADO DEL DECRETO DE NECESIDAD Y URGENCIA 330 DEL 16 DE JUNIO DEL 2022 POR EL CUAL SE ESTABLECE POR EL PLAZO DE SESENTA DIAS, EL REGIMEN DE CORTE OBLIGATORIO TRANSITORIO ADICIONAL DE BIODIESEL - COTAB -, DESTINADO A INCREMENTAR LA CAPACIDAD DE ABASTECIMIENTO DE GASOIL GRADO 2 Y GRADO 3.",2022-06-21T00:00:00,MENSAJE,"MANZUR, JUAN LUIS"
HCDN259875,"PRESUPUESTOS MINIMOS DE PROTECCION AMBIENTAL PARA LA GESTION DE LOS ENVASES VACIOS DE FITOSANITARIOS - LEY 27279 -. MODIFICACION DEL ARTICULO 25, SOBRE MULTAS Y SUSPENSION DE ACTIVIDADES.",2022-06-28T00:00:00,LEY,"TORELLO, PABLO"
HCDN259901,EXPRESAR BENEPLACITO POR LA ENTRADA EN VIGOR DEL ACUERDO MARCO PARA LA DISPOSICION DE BIENES DECOMISADOS DE LA DELINCUENCIA ORGANIZADA TRANSNACIONAL EN EL MERCOSUR.,2022-06-29T00:00:00,DECLARACION,"IGLESIAS, FERNANDO ADOLFO"
HCDN260037,"DECLARAR DE INTERES DE LA H. CAMARA EL ""PRIMERA EXPO CARNE Y EL PRIMER FORO DE LA CARNE"", A REALIZARSE DEL 3 AL 7 DE AGOSTO DE 2022 EN LA CIUDAD DE RECONQUISTA, DEPARTAMENTO GENERAL OBLIGADO, PROVINCIA DE SANTA FE.",2022-07-06T00:00:00,RESOLUCION,"CASTETS, LAURA CAROLINA"
HCDN261866,PROHIBICION Y SUSPENSION DE LOS DESMONTES DE LOS BOSQUES NATIVOS POR UN PERIODO DE 24 MESES PRORROGABLES.,2022-08-09T00:00:00,LEY,"DEL PLA, ROMINA"
HCDN262765,"EXPRESAR PREOCUPACION POR LA APLICACION DEL DECRETO 851/2021, POR EL CUAL SE APLICAN DERECHOS DE EXPORTACION CORRESPONDIENTES A LAS POSICIONES DE LA NOMENCLATURA COMUN DEL MERCOSUR (NCM) VINCULADAS A LOS PRODUCTOS AGRICOLAS EN GENERAL.",2022-09-07T00:00:00,DECLARACION,"CAMPAGNOLI, MARCELA"
HCDN262768,"EXPRESAR PREOCUPACION POR EL DAÑO AMBIENTAL PRODUCIDO POR LA TALA INDISCRIMINADA DE ESPECIES DE BOSQUE NATIVO Y LOS VUELCOS DIRECTOS DE RESIDUOS SOLIDOS URBANOS EN EL HUMEDAL Y ESPEJO DE AGUA DE LA RIVERA DEL RIO DE LA PLATA, DEL PARTIDO DE MAGDALENA, PROVINCIA DE BUENOS AIRES.",2022-09-07T00:00:00,DECLARACION,"FAGIOLI, FEDERICO"
HCDN263098,FIJESE ARANCEL CERO POR CIENTO (0 %) COMO DERECHO DE EXPORTACION PARA LA MERCADERIA DE LA FORESTO INDUSTRIA.,2022-09-19T00:00:00,LEY,"SCHIAVONI, ALFREDO OSCAR"
HCDN263243,FIJESE ARANCEL CERO POR CIENTO (0 %) COMO DERECHO DE EXPORTACION PARA LA MERCADERIA DE LA FORESTO INDUSTRIA,2022-09-22T00:00:00,LEY,"SCHIAVONI, ALFREDO OSCAR"
HCDN263686,SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS DESTINADAS AL DESARROLLO Y FUNCIONAMIENTO DE LOS ESTABLECIMIENTOS FRIGORIFICOS MUNICIPALES QUE OPERAN EN EL MERCADO DE LA CARNE.,2022-10-11T00:00:00,DECLARACION,"JETTER, INGRID"
HCDN263994,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE LOS VOLUMENES ENTREGADOS POR LA EMPRESAS PRODUCTORAS DE BIODIESEL PARA EL CORTE OBLIGATORIO DE BIODIESEL EN GASOIL.,2022-10-18T00:00:00,RESOLUCION,"GARCIA, XIMENA"
HCDN264020,"DECLARAR DE INTERES DE LA H. CAMARA EL ""CICLO DE CAPACITACIONES PARA LA TRANSICION ENERGETICA SANTAFESINA - FORMACION EN BIOCOMBUSTIBLES"", A REALIZARSE EL 25 Y 27 DE OCTUBRE DE 2022 EN LA CIUDAD DE ESPERANZA, PROVINCIA DE SANTA FE.",2022-10-18T00:00:00,DECLARACION,"MIRABELLA, ROBERTO"
HCDN264024,"COMUNICA EL DICTADO DEL DECRETO DE FACULTADES DELEGADAS N° 682 DEL 12 DE OCTUBRE DEL 2022, SOBRE PERCEPCION DEL IMPUESTO PARA UNA ARGENTINA INCLUSIVA Y SOLIDARIA - PAIS - A LA COMPRA DE BILLETES Y DIVISAS EN MONEDA EXTRANJERA QUE SE REALICEN PARA LA ADQUISICION EN EL EXTERIOR DE SERVICIOS PERSONALES, CULTURALES Y RECREATIVOS - NO INCLUYE ENSEÑANZA EDUCATIVA - Y LA IMPORTACION DE LOS BIENES SUNTUARIOS INCLUIDOS EN LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR - NCM -.",2022-10-18T00:00:00,MENSAJE,"MANZUR, JUAN LUIS"
HCDN264164,"EXPRESAR PREOCUPACION POR LA PRESENCIA DE REPRESENTANTES DE LOS GOBIERNOS DE LAS REPUBLICAS BOLIVARIANA DE VENEZUELA, DE CUBA Y DE NICARAGUA EN LA XXIII REUNION DE MINISTROS DE LA COMUNIDAD DE ESTADOS LATINOAMERICANOS Y CARIBEÑOS - CELAC - Y LA III REUNION DE MINISTROS CELAC - UNION EUROPEA, QUE SE REALIZA DEL 25 AL 27 DE OCTUBRE DE 2022 EN NUESTRO PAIS.",2022-10-27T00:00:00,DECLARACION,"AJMECHET, SABRINA"
HCDN264582,ESTABLECESE UN 5 % DE REINTEGRO ADICIONAL A LA EXPORTACION EXTRAZONA (R.E.) ASIGNADO A LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR (N.C.M.) PARA EL PISTACHO.,2022-11-15T00:00:00,LEY,"CASELLES, GRACIELA MARIA"
HCDN264663,UVAS FRESCAS Y PASAS DE UVAS ENVASADAS. SE ESTABLECE UN REINTEGRO DEL 7% EN LAS POSICIONES ARANCELARIAS DE LA NOMENCLATURA COMUN DEL MERCOSUR.,2022-11-18T00:00:00,LEY,"CASELLES, GRACIELA MARIA"
HCDN265114,PEDIDO DE INFORMES AL PODER EJECUTIVO SOBRE DIVERSAS CUESTIONES RELACIONADAS CON LOS DERECHOS ANTIDUMPING Y COMPENSATORIOS EN OPERACIONES DE EXPORTACION.,2022-12-07T00:00:00,RESOLUCION,"LOPEZ, JUAN MANUEL"
HCDN265161,"SUSPENSION DE LA APLICACION DE LA LEY 27120, DE ELECCION DE PARLAMENTARIOS DEL MERCOSUR.",2022-12-14T00:00:00,LEY,"ZUVIC, MARIANA"
HCDN265449,"CODIGO PENAL. INCORPORACION DEL ARTICULO 186 BIS, SOBRE DESMONTES Y/O ACTIVIDADES DE TALA DE BOSQUES NATIVOS.",2022-12-29T00:00:00,LEY,"PEDRINI, JUAN MANUEL"
HCDN265624,"APRUEBASE EL ""ACUERDO SOBRE SUBVENCIONES A LA PESCA"", ADOPTADO EN GINEBRA EN LA ""DUODECIMA CONFERENCIA MINISTERIAL - CM12 -"" DE LA ""ORGANIZACION MUNDIAL DE COMERCIO - OMC -"", EL 17 DE JUNIO DE 2022.",2023-02-06T00:00:00,LEY,"ZUVIC, MARIANA"
HCDN265992,"APRUEBESE EL ACUERDO SOBRE COMERCIO ELECTRONICO DEL MERCOSUR, CELEBRADO EL 29 DE ABRIL DE 2021 EN LA CIUDAD DE MONTEVIDEO, REPUBLICA ORIENTAL DEL URUGUAY.",2023-03-01T00:00:00,LEY,"GINOCCHIO, SILVANA MICAELA"
HCDN266070,SUSPENDASE POR 365 DIAS LA APLICACION DE LOS DERECHOS DE EXPORTACION A LAS POSICIONES ARANCELARIAS DE LOS PRODUCTOS DE TABACO.,2023-03-02T00:00:00,LEY,"BARBARO, HECTOR ""CACHO"""
HCDN266200,EXENCION DEL IMPUESTO AL VALOR AGREGADO A LOS CORTES POPULARES DE CARNE VACUNA.,2023-03-06T00:00:00,LEY,"OLIVETO LAGO, PAULA"
